collectionID=Scatter Plots Data 2
exception=null;finalScore=0.49673202614379086;time_started=10:05:33;seed=42;experiment_id=230;cpus=1;done=true;memory_max=4096;trace={"5978":0.5087719298245615,"2763":0.40236686390532544,"46075":0.49673202614379086};measure=FMicroAvg;split=3;host=node07-029;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=10:08:12;dataset=birds;algorithm=bf
exception=null;finalScore=0.05231083689768728;time_started=13:47:29;seed=42;experiment_id=232;cpus=1;done=true;memory_max=4096;trace={"3633518":0.05231083689768728};measure=FMicroAvg;split=0;host=node03-020;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=13:48:05;dataset=bookmarks;algorithm=hb
exception=null;finalScore=0.2762209767814252;time_started=11:27:47;seed=42;experiment_id=233;cpus=1;done=true;memory_max=4096;trace={"8784101":0.0,"9477870":0.2762209767814252};measure=FMicroAvg;split=0;host=node07-015;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=11:33:09;dataset=arts1;algorithm=ggp
exception=null;finalScore=0.45278219395866454;time_started=10:20:03;seed=42;experiment_id=239;cpus=1;done=true;memory_max=4096;trace={"10352049":0.45278219395866454,"868592":0.2126022126022126};measure=FMicroAvg;split=2;host=node07-019;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=11:14:57;dataset=bibtex;algorithm=hb
exception=null;finalScore=0.4442007129147244;time_started=15:01:53;seed=42;experiment_id=240;cpus=1;done=true;memory_max=4096;trace={"9881911":0.22794117647058823,"19230583":0.4442007129147244,"14460217":0.4120075046904315,"11660555":0.22794117647058823,"5766908":0.0};measure=FMicroAvg;split=4;host=node07-015;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=15:22:22;dataset=bibtex;algorithm=bf
exception=null;finalScore=0.44045584045584046;time_started=09:55:00;seed=42;experiment_id=248;cpus=1;done=true;memory_max=4096;trace={"51602611":0.44045584045584046,"49105260":0.20472837022132798,"27570":0.0441944556046605,"19262937":0.13598305255724805};measure=FMicroAvg;split=0;host=node07-016;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=10:11:06;dataset=bibtex;algorithm=smac
exception=null;finalScore=0.30280830280830284;time_started=10:39:07;seed=42;experiment_id=253;cpus=1;done=true;memory_max=4096;trace={"27924155":0.20341296928327646,"42147121":0.30280830280830284,"37640597":0.22300140252454423,"8654":0.17727967396841568};measure=FMicroAvg;split=3;host=node07-030;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=11:31:38;dataset=arts1;algorithm=hb
exception=null;finalScore=0.6379310344827587;time_started=11:51:59;seed=42;experiment_id=254;cpus=1;done=true;memory_max=4096;trace={"52548":0.19277108433734938,"408784":0.6115702479338844,"10944799":0.6379310344827587};measure=FMicroAvg;split=2;host=node07-019;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=11:56:39;dataset=birds;algorithm=random
exception=null;finalScore=0.2777777777777778;time_started=14:55:31;seed=42;experiment_id=258;cpus=1;done=true;memory_max=4096;trace={"34596158":0.0,"84672655":0.2777777777777778,"12915389":0.0};measure=FMicroAvg;split=4;host=node07-020;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=14:58:15;dataset=bibtex;algorithm=random
exception=null;finalScore=0.41833478387003187;time_started=11:33:36;seed=42;experiment_id=270;cpus=1;done=true;memory_max=4096;trace={"55440042":0.41833478387003187,"41898":0.030854430379746837,"9763755":0.3933922397233961};measure=FMicroAvg;split=1;host=node07-025;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=11:46:09;dataset=bibtex;algorithm=smac
