collectionID=ResultTable_internal_2
exception=null;finalScore=0.42840696884814555;time_started=23:19:28;seed=42;experiment_id=30;cpus=6;done=true;memory_max=16384;measure=FMacroAvgD;split=4;host=node11-025;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=23:24:04;dataset=arts1;fmeasure=0.3878642149929259;algorithm=bohb;done_time=23:24:04
exception=null;finalScore=null;time_started=10:00:36;seed=42;experiment_id=31;cpus=6;done=true;memory_max=16384;measure=FMacroAvgL;split=1;host=node05-038;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=null;dataset=birds;fmeasure=0.543425551720321;algorithm=bohb;done_time=null
exception=null;finalScore=0.7551268992445436;time_started=00:55:48;seed=42;experiment_id=32;cpus=6;done=true;memory_max=16384;measure=FMacroAvgD;split=1;host=node01-006;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=01:08:29;dataset=business1;fmeasure=0.7708738164814811;algorithm=bohb;done_time=01:08:29
exception=null;finalScore=0.07354024620698874;time_started=20:48:14;seed=42;experiment_id=33;cpus=6;done=true;memory_max=16384;measure=FMacroAvgD;split=2;host=node05-035;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=20:48:54;dataset=bookmarks;fmeasure=0.07081601694565642;algorithm=bohb;done_time=20:48:54
exception=null;finalScore=0.3578155403155407;time_started=20:16:24;seed=42;experiment_id=34;cpus=6;done=true;memory_max=16384;measure=FMacroAvgD;split=4;host=node08-020;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=20:24:25;dataset=bibtex;fmeasure=0.3185312864139922;algorithm=bohb;done_time=20:24:25
exception=null;finalScore=0.20219509758566456;time_started=23:44:34;seed=42;experiment_id=35;cpus=6;done=true;memory_max=16384;measure=FMacroAvgL;split=4;host=node02-041;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=00:07:24;dataset=arts1;fmeasure=0.18634119237489866;algorithm=bohb;done_time=00:07:24
exception=null;finalScore=0.2609656356512335;time_started=16:03:02;seed=42;experiment_id=36;cpus=6;done=true;memory_max=16384;measure=FMacroAvgL;split=3;host=node09-037;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=16:32:23;dataset=bibtex;fmeasure=0.3271473355563361;algorithm=bohb;done_time=16:32:23
exception=null;finalScore=null;time_started=18:14:42;seed=42;experiment_id=37;cpus=6;done=true;memory_max=16384;measure=FMicroAvg;split=1;host=node07-030;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=null;dataset=birds;fmeasure=0.573134328358209;algorithm=bohb;done_time=null
exception=null;finalScore=0.4800742124767637;time_started=00:41:50;seed=42;experiment_id=38;cpus=6;done=true;memory_max=16384;measure=FMacroAvgD;split=0;host=node07-045;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=01:09:27;dataset=computers1;fmeasure=0.46316951051991373;algorithm=bohb;done_time=01:09:27
exception=null;finalScore=6.538094344395395E-4;time_started=05:06:36;seed=42;experiment_id=39;cpus=6;done=true;memory_max=16384;measure=FMacroAvgL;split=1;host=node05-038;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=05:08:17;dataset=bookmarks;fmeasure=6.651986766961215E-4;algorithm=bohb;done_time=05:08:17
exception=null;finalScore=0.05231083689768728;time_started=08:41:15;seed=42;experiment_id=40;cpus=6;done=true;memory_max=16384;measure=FMicroAvg;split=0;host=node07-016;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=08:42:01;dataset=bookmarks;fmeasure=0.04849363172709786;algorithm=bohb;done_time=08:42:01
exception=null;finalScore=0.20779805428683198;time_started=04:19:53;seed=42;experiment_id=41;cpus=6;done=true;memory_max=16384;measure=FMacroAvgL;split=0;host=node01-034;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=04:23:27;dataset=business1;fmeasure=0.22036593597549603;algorithm=bohb;done_time=04:23:27
exception=null;finalScore=0.38452037875669;time_started=01:16:20;seed=42;experiment_id=42;cpus=6;done=true;memory_max=16384;measure=FMicroAvg;split=3;host=node03-001;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=01:57:03;dataset=arts1;fmeasure=0.33616561099953657;algorithm=bohb;done_time=01:57:03
exception=null;finalScore=null;time_started=23:22:47;seed=42;experiment_id=43;cpus=6;done=true;memory_max=16384;measure=FMacroAvgD;split=3;host=node09-034;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=null;dataset=birds;fmeasure=0.27276044517423814;algorithm=bohb;done_time=null
exception=null;finalScore=0.42503639010189226;time_started=18:14:28;seed=42;experiment_id=44;cpus=6;done=true;memory_max=16384;measure=FMicroAvg;split=2;host=node02-013;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=18:22:53;dataset=bibtex;fmeasure=0.41854154889768225;algorithm=bohb;done_time=18:22:53
exception=null;finalScore=0.2590379861042814;time_started=16:14:32;seed=42;experiment_id=45;cpus=6;done=true;memory_max=16384;measure=FMacroAvgD;split=5;host=node12-006;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=16:32:32;dataset=arts1;fmeasure=0.24820998154658436;algorithm=bohb;done_time=16:32:32
exception=null;finalScore=0.4720444502178247;time_started=16:14:32;seed=42;experiment_id=46;cpus=6;done=true;memory_max=16384;measure=FMacroAvgL;split=2;host=node11-031;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=16:14:39;dataset=birds;fmeasure=0.4290084975400752;algorithm=bohb;done_time=16:14:39
exception=null;finalScore=null;time_started=08:46:28;seed=42;experiment_id=47;cpus=6;done=true;memory_max=16384;measure=FMicroAvg;split=2;host=node12-039;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=null;dataset=birds;fmeasure=0.5367088607594936;algorithm=bohb;done_time=null
exception=null;finalScore=0.4889328743545606;time_started=03:57:48;seed=42;experiment_id=48;cpus=6;done=true;memory_max=16384;measure=FMacroAvgD;split=1;host=node02-004;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=04:26:51;dataset=computers1;fmeasure=0.4654508100596759;algorithm=bohb;done_time=04:26:51
exception=null;finalScore=0.4049731601590233;time_started=01:47:40;seed=42;experiment_id=49;cpus=6;done=true;memory_max=16384;measure=FMacroAvgD;split=5;host=node04-001;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=02:26:35;dataset=bibtex;fmeasure=0.39510950359409447;algorithm=bohb;done_time=02:26:35
exception=null;finalScore=0.14959263729631866;time_started=14:50:17;seed=42;experiment_id=50;cpus=6;done=true;memory_max=16384;measure=FMicroAvg;split=1;host=node05-013;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=15:24:47;dataset=bookmarks;fmeasure=0.12867887280866386;algorithm=bohb;done_time=15:24:47
exception=null;finalScore=0.765104508286323;time_started=15:27:14;seed=42;experiment_id=51;cpus=6;done=true;memory_max=16384;measure=FMacroAvgD;split=2;host=node10-013;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=16:07:18;dataset=business1;fmeasure=0.7698392535491416;algorithm=bohb;done_time=16:07:18
exception=null;finalScore=0.2421331460913986;time_started=20:05:42;seed=42;experiment_id=52;cpus=6;done=true;memory_max=16384;measure=FMacroAvgL;split=1;host=node10-019;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=20:43:21;dataset=business1;fmeasure=0.2513099613036349;algorithm=bohb;done_time=20:43:21
exception=null;finalScore=0.2624304089296398;time_started=19:28:37;seed=42;experiment_id=53;cpus=6;done=true;memory_max=16384;measure=FMacroAvgD;split=6;host=node04-023;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=19:49:43;dataset=arts1;fmeasure=0.2533571435257356;algorithm=bohb;done_time=19:49:43
exception=null;finalScore=0.26147223902886235;time_started=17:11:00;seed=42;experiment_id=54;cpus=6;done=true;memory_max=16384;measure=FMacroAvgD;split=3;host=node05-024;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=17:42:49;dataset=bookmarks;fmeasure=0.2502279503115352;algorithm=bohb;done_time=17:42:48
exception=null;finalScore=0.28420913281257787;time_started=15:32:56;seed=42;experiment_id=55;cpus=6;done=true;memory_max=16384;measure=FMacroAvgL;split=5;host=node12-019;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=15:35:09;dataset=arts1;fmeasure=0.2596226676267386;algorithm=bohb;done_time=15:35:09
exception=null;finalScore=0.44889165973954076;time_started=08:42:10;seed=42;experiment_id=56;cpus=6;done=true;memory_max=16384;measure=FMacroAvgD;split=0;host=node07-016;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=08:47:41;dataset=education1;fmeasure=0.4395527895066089;algorithm=bohb;done_time=08:47:41
exception=null;finalScore=6.93558738230826E-4;time_started=02:15:29;seed=42;experiment_id=57;cpus=6;done=true;memory_max=16384;measure=FMacroAvgL;split=2;host=node02-017;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=02:16:35;dataset=bookmarks;fmeasure=6.697620534542592E-4;algorithm=bohb;done_time=02:16:35
exception=null;finalScore=0.7228090208392806;time_started=01:45:33;seed=42;experiment_id=58;cpus=6;done=true;memory_max=16384;measure=FMicroAvg;split=0;host=node01-005;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=02:24:27;dataset=business1;fmeasure=0.7053497942386832;algorithm=bohb;done_time=02:24:27
